name,words_number,SPACE,ADV,VERB,ADP,DET,NOUN,ADJ,PUNCT,INTJ,NUM,PRON,AUX,CCONJ,PART,PROPN,SCONJ,CONJ,Punctuation,hestitation_word,lemma_number,most_frequent,noun_chunk,person_singular_verbs,misspell,time_spec,spec,sentence,neg_word,content,function,SPACE_R,ADV_R,VERB_R,ADP_R,DET_R,NOUN_R,ADJ_R,PUNCT_R,INTJ_R,NUM_R,PRON_R,AUX_R,CCONJ_R,PART_R,PROPN_R,SCONJ_R,CONJ_R,Punctuation_R,hestitation_word_R,lemma_number_R,person_singular_verbs_R,misspell_R,time_spec_R,spec_R,neg_word_R,content_R,function_R,time_split,wordnum_t,SPACE_t,ADV_t,VERB_t,ADP_t,DET_t,NOUN_t,ADJ_t,PUNCT_t,INTJ_t,NUM_t,PRON_t,AUX_t,CCONJ_t,PART_t,PROPN_t,SCONJ_t,CONJ_t,Punctuation_t,hestitation_word_t,lemma_number_t,most_frequent_t,noun_chunk_t,person_singular_verbs_t,misspell_t,time_spec_t,spec_t,sentence_t,neg_word_t,content_t,function_t,mean_ttr,total_ttr,max_ttr,mean_mattr,total_mattr,max_mattr,mean_brunet_index,total_brunet_index,max_brunet_index,mean_honore_statistic,total_honore_statistic,max_honore_statistic,good_emoji,no_emoji,bad_emoji,mean_sdl,total_sdl,max_sdl,mean_Yngve_depth,total_Yngve_depth,max_Yngve_depth,mean_left_branching,total_left_branching,max_left_branching,frazer_chunk,max_frazer_depth,mean_frazer,cosine_dis,repeat_rate,average_frequency,average_frequency_subtlw,mean_clause,mean_t_unit,mean_dependency_tree_height,mex_dependency_tree_height,mean_parser_tree_height,mex_parser_tree_height
CKWilliams_2001.sph,478.0,1.0,38.0,54.0,47.0,51.0,88.0,26.0,57.0,2.0,2.0,53.0,20.0,14.0,13.0,2.0,10.0,0.0,57.0,2.0,222.0,37.0,111.0,4.0,2.0,0.0,9.0,21.0,9.0,226.0,177.0,0.002092050209205,0.0794979079497908,0.1129707112970711,0.0983263598326359,0.106694560669456,0.1841004184100418,0.0543933054393305,0.1192468619246862,0.00418410041841,0.00418410041841,0.1108786610878661,0.0418410041841004,0.0292887029288702,0.0271966527196652,0.00418410041841,0.0209205020920502,0.0,0.1192468619246862,0.00418410041841,0.4644351464435146,0.00836820083682,0.00418410041841,0.0,0.0188284518828451,0.0188284518828451,0.4728033472803347,0.3702928870292887,2880000,16.59722222222222,0.034722222222222224,1.3194444444444444,1.8749999999999998,1.6319444444444444,1.7708333333333335,3.0555555555555554,0.9027777777777778,1.9791666666666665,0.06944444444444445,0.06944444444444445,1.840277777777778,0.6944444444444445,0.48611111111111116,0.4513888888888889,0.06944444444444445,0.34722222222222227,0.0,1.9791666666666665,0.06944444444444445,7.708333333333333,1.2847222222222223,3.8541666666666665,0.1388888888888889,0.06944444444444445,0.0,0.3125,0.7291666666666666,0.3125,7.847222222222222,6.145833333333333,0.49266247379454925,10.345911949685535,0.49266247379454925,0.9124550035997142,19.161555075594,0.9124550035997143,84.94001429221433,1783.740300136501,84.94001429221434,616.751649088834,12951.784630865515,616.7516490888341,0.1,0.5,0.4,2.7386363636363638,1205,70,8.444444444444445,152,22,13.722222222222221,247,33,54,415,2.6298112287296864,0.9312286678863021,0.1,102785.34497816594,2015.3992576419216,2.2548941798941797,2.2548941798941797,5.476190476190476,12,21.38095238095238,98
ClayShirky_2005G.sph,645.0,1.0,28.0,86.0,57.0,64.0,110.0,48.0,72.0,1.0,3.0,66.0,39.0,18.0,30.0,14.0,8.0,0.0,72.0,1.0,251.0,35.0,159.0,7.0,12.0,0.0,14.0,36.0,14.0,296.0,229.0,0.0015503875968992,0.0434108527131782,0.1333333333333333,0.0883720930232558,0.0992248062015503,0.1705426356589147,0.0744186046511627,0.1116279069767441,0.0015503875968992,0.0046511627906976,0.1023255813953488,0.0604651162790697,0.027906976744186,0.0465116279069767,0.0217054263565891,0.0124031007751937,0.0,0.1116279069767441,0.0015503875968992,0.3891472868217054,0.0108527131782945,0.0186046511627906,0.0,0.0217054263565891,0.0217054263565891,0.4589147286821705,0.3550387596899225,2880000,22.395833333333332,0.034722222222222224,0.9722222222222223,2.986111111111111,1.9791666666666665,2.2222222222222223,3.819444444444444,1.6666666666666667,2.5,0.034722222222222224,0.10416666666666667,2.2916666666666665,1.3541666666666665,0.625,1.0416666666666667,0.48611111111111116,0.2777777777777778,0.0,2.5,0.034722222222222224,8.715277777777779,1.2152777777777777,5.520833333333333,0.24305555555555558,0.4166666666666667,0.0,0.48611111111111116,1.25,0.48611111111111116,10.277777777777779,7.951388888888889,0.41277258566978187,14.859813084112147,0.4127725856697819,0.9064755838641199,32.633121019108316,0.90647558386412,91.20162873683846,3283.2586345261843,91.20162873683847,646.4588303689961,23272.51789328386,646.4588303689961,0.05714285714285714,0.7428571428571429,0.2,2.115321252059308,1284,24,8.35897435897436,326,15,13.025641025641026,508,28,57,840,2.7503351365437814,0.9474747759108174,0.0524390243902439,96680.54,1895.6969600000002,2.3804029304029304,2.3804029304029304,5.634146341463414,15,14.463414634146341,52
ClayShirky_2009S.sph,556.0,1.0,36.0,69.0,44.0,48.0,110.0,42.0,54.0,0.0,11.0,59.0,35.0,14.0,15.0,1.0,17.0,0.0,54.0,0.0,225.0,33.0,136.0,0.0,0.0,0.0,17.0,30.0,17.0,282.0,193.0,0.0017985611510791,0.0647482014388489,0.1241007194244604,0.079136690647482,0.0863309352517985,0.197841726618705,0.0755395683453237,0.0971223021582733,0.0,0.0197841726618705,0.106115107913669,0.0629496402877697,0.0251798561151079,0.026978417266187,0.0017985611510791,0.0305755395683453,0.0,0.0971223021582733,0.0,0.4046762589928057,0.0,0.0,0.0,0.0305755395683453,0.0305755395683453,0.5071942446043165,0.3471223021582734,2880000,19.305555555555554,0.034722222222222224,1.25,2.3958333333333335,1.5277777777777777,1.6666666666666667,3.819444444444444,1.4583333333333333,1.8749999999999998,0.0,0.3819444444444444,2.048611111111111,1.2152777777777777,0.48611111111111116,0.5208333333333334,0.034722222222222224,0.5902777777777778,0.0,1.8749999999999998,0.0,7.8125,1.1458333333333333,4.722222222222222,0.0,0.0,0.0,0.5902777777777778,1.0416666666666667,0.5902777777777778,9.791666666666668,6.701388888888889,0.4460694698354662,13.382084095063986,0.4460694698354662,0.9110694183864951,27.332082551594855,0.9110694183864948,86.22275939235581,2586.6827817706744,86.22275939235581,630.444880242198,18913.34640726594,630.4448802421981,0.10344827586206896,0.7931034482758621,0.10344827586206896,2.281132075471698,1209,23,9.307692307692308,242,16,16.384615384615383,426,33,50,702,3.0980308032195962,0.9430714963528823,0.07635467980295567,91993.79653679654,1803.799913419913,2.5839080459770116,2.5839080459770116,5.931034482758621,11,17.689655172413794,33
ClayShirky_2010S.sph,562.0,1.0,20.0,69.0,56.0,49.0,85.0,40.0,44.0,1.0,9.0,66.0,45.0,30.0,13.0,23.0,11.0,0.0,44.0,1.0,221.0,29.0,148.0,1.0,17.0,1.0,25.0,28.0,25.0,239.0,234.0,0.0017793594306049,0.0355871886120996,0.1227758007117437,0.099644128113879,0.0871886120996441,0.1512455516014235,0.0711743772241993,0.0782918149466192,0.0017793594306049,0.0160142348754448,0.1174377224199288,0.0800711743772242,0.0533807829181494,0.0231316725978647,0.0409252669039145,0.0195729537366548,0.0,0.0782918149466192,0.0017793594306049,0.3932384341637011,0.0017793594306049,0.0302491103202846,0.0017793594306049,0.0444839857651245,0.0444839857651245,0.4252669039145907,0.4163701067615658,2880000,19.51388888888889,0.034722222222222224,0.6944444444444445,2.3958333333333335,1.9444444444444446,1.7013888888888888,2.951388888888889,1.388888888888889,1.5277777777777777,0.034722222222222224,0.3125,2.2916666666666665,1.5625,1.0416666666666667,0.4513888888888889,0.7986111111111112,0.3819444444444444,0.0,1.5277777777777777,0.034722222222222224,7.673611111111111,1.0069444444444444,5.138888888888889,0.034722222222222224,0.5902777777777778,0.034722222222222224,0.8680555555555556,0.9722222222222223,0.8680555555555556,8.29861111111111,8.125,0.4372759856630826,12.243727598566313,0.43727598566308246,0.8984068627451011,25.15539215686283,0.898406862745101,85.93996718411258,2406.319081155152,85.9399671841126,632.435896238131,17708.205094667668,632.4358962381311,0.1111111111111111,0.6666666666666666,0.2222222222222222,2.1981651376146787,1198,17,9.11111111111111,246,19,17.962962962962962,485,33,46,797,3.0467934094287283,0.9426808712246341,0.07407407407407407,97044.01754385965,1902.8239912280699,2.5979978354978357,2.5979978354978357,6,12,18.678571428571427,46
CliffordStoll_2006.sph,566.0,1.0,30.0,80.0,36.0,31.0,70.0,30.0,64.0,6.0,4.0,86.0,61.0,23.0,29.0,3.0,12.0,0.0,64.0,6.0,180.0,42.0,135.0,14.0,3.0,0.0,10.0,41.0,10.0,236.0,227.0,0.0017667844522968,0.0530035335689045,0.1413427561837456,0.0636042402826855,0.0547703180212014,0.1236749116607773,0.0530035335689045,0.1130742049469964,0.0106007067137809,0.0070671378091872,0.1519434628975265,0.107773851590106,0.0406360424028268,0.0512367491166077,0.0053003533568904,0.0212014134275618,0.0,0.1130742049469964,0.0106007067137809,0.3180212014134275,0.0247349823321554,0.0053003533568904,0.0,0.0176678445229682,0.0176678445229682,0.4169611307420495,0.4010600706713781,2880000,19.65277777777778,0.034722222222222224,1.0416666666666667,2.777777777777778,1.25,1.0763888888888888,2.4305555555555554,1.0416666666666667,2.2222222222222223,0.20833333333333334,0.1388888888888889,2.986111111111111,2.118055555555556,0.7986111111111112,1.0069444444444444,0.10416666666666667,0.4166666666666667,0.0,2.2222222222222223,0.20833333333333334,6.25,1.4583333333333333,4.6875,0.48611111111111116,0.10416666666666667,0.0,0.34722222222222227,1.4236111111111112,0.34722222222222227,8.194444444444445,7.881944444444444,0.35752212389380533,14.658407079646018,0.35752212389380533,0.90732002419843,37.20012099213563,0.90732002419843,71.00082180992769,2911.0336942070353,71.00082180992769,633.6825731146441,25980.98549770041,633.6825731146441,0.05,0.725,0.225,2.1811460258780038,1180,36,9.076923076923077,354,22,12.35897435897436,482,39,55,819,2.4280033292487384,0.9344959286906759,0.05384615384615385,131261.2722513089,2573.7503664921464,1.8285885167464115,1.8285885167464115,4.8,11,12.925,43
ConradWolfram_2010G.sph,549.0,1.0,39.0,75.0,58.0,41.0,97.0,38.0,38.0,3.0,3.0,71.0,37.0,18.0,15.0,2.0,13.0,0.0,38.0,3.0,207.0,31.0,150.0,5.0,1.0,0.0,9.0,32.0,9.0,275.0,214.0,0.0018214936247723,0.0710382513661202,0.1366120218579235,0.1056466302367941,0.0746812386156648,0.1766848816029144,0.0692167577413479,0.0692167577413479,0.0054644808743169,0.0054644808743169,0.1293260473588342,0.0673952641165755,0.0327868852459016,0.0273224043715847,0.0036429872495446,0.02367941712204,0.0,0.0692167577413479,0.0054644808743169,0.3770491803278688,0.0091074681238615,0.0018214936247723,0.0,0.0163934426229508,0.0163934426229508,0.5009107468123861,0.389799635701275,2880000,19.0625,0.034722222222222224,1.3541666666666665,2.604166666666667,2.013888888888889,1.4236111111111112,3.3680555555555554,1.3194444444444444,1.3194444444444444,0.10416666666666667,0.10416666666666667,2.4652777777777777,1.2847222222222223,0.625,0.5208333333333334,0.06944444444444445,0.4513888888888889,0.0,1.3194444444444444,0.10416666666666667,7.1875,1.0763888888888888,5.208333333333334,0.17361111111111113,0.034722222222222224,0.0,0.3125,1.1111111111111112,0.3125,9.548611111111112,7.430555555555555,0.40875912408759124,13.08029197080292,0.40875912408759124,0.925343320848941,29.610986267166112,0.925343320848941,79.13146865752809,2532.206997040899,79.13146865752809,630.6275286948016,20180.080918233652,630.6275286948016,0.0,0.8064516129032258,0.1935483870967742,2.053703703703704,1109,21,9.484848484848484,313,19,14.363636363636363,474,34,48,812,2.828933778369353,0.9306334996794512,0.058823529411764705,113210.875,2219.8210185185194,1.8592203548085902,1.8592203548085902,5.529411764705882,10,14.794117647058824,39
CorneilleEwango_2007G.sph,445.0,1.0,20.0,60.0,35.0,23.0,75.0,19.0,61.0,1.0,14.0,70.0,22.0,17.0,13.0,8.0,5.0,0.0,61.0,1.0,166.0,36.0,123.0,21.0,6.0,0.0,16.0,37.0,16.0,184.0,164.0,0.0022471910112359,0.0449438202247191,0.1348314606741573,0.0786516853932584,0.0516853932584269,0.1685393258426966,0.0426966292134831,0.1370786516853932,0.0022471910112359,0.0314606741573033,0.1573033707865168,0.049438202247191,0.0382022471910112,0.0292134831460674,0.0179775280898876,0.0112359550561797,0.0,0.1370786516853932,0.0022471910112359,0.3730337078651685,0.047191011235955,0.0134831460674157,0.0,0.0359550561797752,0.0359550561797752,0.4134831460674157,0.3685393258426966,2880000,15.451388888888888,0.034722222222222224,0.6944444444444445,2.0833333333333335,1.2152777777777777,0.7986111111111112,2.604166666666667,0.6597222222222222,2.118055555555556,0.034722222222222224,0.48611111111111116,2.4305555555555554,0.7638888888888888,0.5902777777777778,0.4513888888888889,0.2777777777777778,0.17361111111111113,0.0,2.118055555555556,0.034722222222222224,5.763888888888888,1.25,4.270833333333333,0.7291666666666666,0.20833333333333334,0.0,0.5555555555555556,1.2847222222222223,0.5555555555555556,6.388888888888889,5.694444444444445,0.41818181818181815,15.47272727272727,0.41818181818181815,0.8870109546165905,32.81940532081385,0.8870109546165904,67.39817414189464,2493.732443250102,67.39817414189463,608.6774726912305,22521.06648957553,608.6774726912306,0.08333333333333333,0.8055555555555556,0.1111111111111111,1.770334928229665,740,13,7.305555555555555,263,15,11.333333333333334,408,33,63,679,2.3905016766642704,0.9552379315666335,0.05555555555555555,126406.98837209302,2478.568604651163,1.8293197278911564,1.8293197278911564,4.222222222222222,8,11.027777777777779,33
CraigVenter_2005G.sph,536.0,1.0,30.0,48.0,71.0,55.0,101.0,32.0,44.0,0.0,27.0,46.0,24.0,20.0,8.0,21.0,8.0,0.0,44.0,0.0,229.0,32.0,137.0,0.0,14.0,2.0,38.0,27.0,38.0,228.0,207.0,0.001865671641791,0.0559701492537313,0.0895522388059701,0.1324626865671641,0.1026119402985074,0.1884328358208955,0.0597014925373134,0.0820895522388059,0.0,0.0503731343283582,0.085820895522388,0.044776119402985,0.0373134328358208,0.0149253731343283,0.0391791044776119,0.0149253731343283,0.0,0.0820895522388059,0.0,0.4272388059701492,0.0,0.0261194029850746,0.003731343283582,0.0708955223880597,0.0708955223880597,0.4253731343283582,0.3861940298507462,2880000,18.61111111111111,0.034722222222222224,1.0416666666666667,1.6666666666666667,2.4652777777777777,1.909722222222222,3.506944444444444,1.1111111111111112,1.5277777777777777,0.0,0.9374999999999999,1.5972222222222223,0.8333333333333334,0.6944444444444445,0.2777777777777778,0.7291666666666666,0.2777777777777778,0.0,1.5277777777777777,0.0,7.951388888888889,1.1111111111111112,4.756944444444444,0.0,0.48611111111111116,0.06944444444444445,1.3194444444444444,0.9374999999999999,1.3194444444444444,7.916666666666666,7.1875,0.44485981308411204,12.011214953271026,0.44485981308411215,0.9348688419705723,25.24145873320545,0.9348688419705722,84.4109101504988,2279.0945740634675,84.41091015049881,628.2266746896006,16962.120216619216,628.2266746896006,0.07692307692307693,0.8461538461538461,0.07692307692307693,2.392649903288201,1237,29,8.833333333333334,159,17,17.055555555555557,307,35,60,498,3.123835451225335,0.9332445402791417,0.09090909090909091,89692.39726027397,1758.6746118721464,3.177639751552795,3.177639751552795,6.739130434782608,11,22.217391304347824,52
CraigVenter_2010P.sph,501.0,1.0,33.0,54.0,36.0,48.0,87.0,31.0,57.0,0.0,17.0,50.0,28.0,10.0,18.0,15.0,16.0,0.0,57.0,0.0,201.0,29.0,117.0,0.0,13.0,0.0,25.0,23.0,25.0,221.0,172.0,0.0019960079840319,0.0658682634730539,0.1077844311377245,0.0718562874251497,0.0958083832335329,0.1736526946107784,0.06187624750499,0.1137724550898203,0.0,0.0339321357285429,0.0998003992015968,0.0558882235528942,0.0199600798403193,0.0359281437125748,0.029940119760479,0.0319361277445109,0.0,0.1137724550898203,0.0,0.4011976047904191,0.0,0.0259481037924151,0.0,0.0499001996007984,0.0499001996007984,0.4411177644710579,0.343313373253493,2880000,17.395833333333332,0.034722222222222224,1.1458333333333333,1.8749999999999998,1.25,1.6666666666666667,3.0208333333333335,1.0763888888888888,1.9791666666666665,0.0,0.5902777777777778,1.7361111111111112,0.9722222222222223,0.34722222222222227,0.625,0.5208333333333334,0.5555555555555556,0.0,1.9791666666666665,0.0,6.979166666666666,1.0069444444444444,4.0625,0.0,0.4513888888888889,0.0,0.8680555555555556,0.7986111111111112,0.8680555555555556,7.673611111111111,5.972222222222222,0.4407484407484409,10.13721413721414,0.4407484407484408,0.913918629550324,21.02012847965745,0.9139186295503241,76.52122666617969,1759.9882133221327,76.52122666617967,617.5867270105758,14204.494721243245,617.586727010576,0.045454545454545456,0.7727272727272727,0.18181818181818182,2.5483870967741935,1185,42,8.7,174,16,16.1,322,35,59,525,3.0176702160389204,0.9292424725753325,0.08695652173913043,114399.01086956522,2243.117934782609,2.6696687370600416,2.6696687370600416,6,10,20.608695652173914,58
CynthiaSchneider_2009G.sph,420.0,1.0,27.0,56.0,53.0,28.0,67.0,21.0,27.0,1.0,2.0,53.0,21.0,21.0,17.0,14.0,11.0,0.0,27.0,1.0,191.0,19.0,113.0,3.0,7.0,0.0,18.0,17.0,18.0,190.0,172.0,0.0023809523809523,0.0642857142857142,0.1333333333333333,0.1261904761904762,0.0666666666666666,0.1595238095238095,0.05,0.0642857142857142,0.0023809523809523,0.0047619047619047,0.1261904761904762,0.05,0.05,0.0404761904761904,0.0333333333333333,0.0261904761904761,0.0,0.0642857142857142,0.0023809523809523,0.4547619047619047,0.0071428571428571,0.0166666666666666,0.0,0.0428571428571428,0.0428571428571428,0.4523809523809524,0.4095238095238095,2880000,14.583333333333334,0.034722222222222224,0.9374999999999999,1.9444444444444446,1.840277777777778,0.9722222222222223,2.326388888888889,0.7291666666666666,0.9374999999999999,0.034722222222222224,0.06944444444444445,1.840277777777778,0.7291666666666666,0.7291666666666666,0.5902777777777778,0.48611111111111116,0.3819444444444444,0.0,0.9374999999999999,0.034722222222222224,6.631944444444445,0.6597222222222222,3.923611111111111,0.10416666666666667,0.24305555555555558,0.0,0.625,0.5902777777777778,0.625,6.597222222222221,5.972222222222222,0.5012048192771085,8.520481927710843,0.5012048192771085,0.9368246051537845,15.926018287614337,0.9368246051537845,76.92816957954429,1307.778882852253,76.92816957954429,602.8278520230698,10248.073484392187,602.8278520230698,0.25,0.6875,0.0625,2.4767726161369192,1013,35,10.0,150,14,18.266666666666666,274,29,49,451,3.038666669757551,0.9189623405665531,0.125,114700.98421052631,2249.0385789473685,1.977170868347339,1.977170868347339,6.882352941176471,17,23.470588235294116,80
DanAriely_2008P.sph,732.0,1.0,47.0,98.0,46.0,50.0,74.0,50.0,103.0,3.0,4.0,127.0,53.0,26.0,24.0,3.0,23.0,0.0,103.0,3.0,206.0,50.0,186.0,22.0,2.0,1.0,8.0,50.0,8.0,293.0,303.0,0.0013661202185792,0.064207650273224,0.133879781420765,0.0628415300546448,0.0683060109289617,0.1010928961748633,0.0683060109289617,0.1407103825136612,0.0040983606557377,0.0054644808743169,0.1734972677595628,0.0724043715846994,0.0355191256830601,0.0327868852459016,0.0040983606557377,0.0314207650273224,0.0,0.1407103825136612,0.0040983606557377,0.2814207650273224,0.0300546448087431,0.0027322404371584,0.0013661202185792,0.0109289617486338,0.0109289617486338,0.4002732240437158,0.4139344262295082,2880000,25.416666666666664,0.034722222222222224,1.6319444444444444,3.4027777777777777,1.5972222222222223,1.7361111111111112,2.5694444444444446,1.7361111111111112,3.576388888888889,0.10416666666666667,0.1388888888888889,4.409722222222222,1.840277777777778,0.9027777777777778,0.8333333333333334,0.10416666666666667,0.7986111111111112,0.0,3.576388888888889,0.10416666666666667,7.152777777777778,1.7361111111111112,6.458333333333334,0.7638888888888888,0.06944444444444445,0.034722222222222224,0.2777777777777778,1.7361111111111112,0.2777777777777778,10.17361111111111,10.520833333333334,0.3173734610123119,15.868673050615595,0.3173734610123119,0.8926080892608058,44.63040446304029,0.8926080892608059,78.15227372449533,3907.6136862247663,78.15227372449532,659.4413459749777,32972.06729874889,659.4413459749778,0.10204081632653061,0.7142857142857143,0.1836734693877551,2.079646017699115,1410,34,7.490566037735849,397,17,11.943396226415095,633,31,49,1042,2.376465905131697,0.9585777432012895,0.03773584905660377,114427.92410714286,2243.6849107142857,1.7493287161556392,1.7493287161556392,4.425925925925926,8,12.296296296296296,44
DanAriely_2009.sph,671.0,1.0,35.0,83.0,46.0,50.0,93.0,41.0,77.0,4.0,5.0,100.0,58.0,33.0,20.0,2.0,23.0,0.0,77.0,4.0,211.0,46.0,170.0,13.0,1.0,3.0,10.0,26.0,10.0,291.0,274.0,0.0014903129657228,0.052160953800298,0.1236959761549925,0.0685543964232488,0.07451564828614,0.1385991058122205,0.0611028315946348,0.1147540983606557,0.0059612518628912,0.007451564828614,0.1490312965722801,0.0864381520119225,0.0491803278688524,0.029806259314456,0.0029806259314456,0.0342771982116244,0.0,0.1147540983606557,0.0059612518628912,0.3144560357675112,0.0193740685543964,0.0014903129657228,0.0044709388971684,0.014903129657228,0.014903129657228,0.4336810730253353,0.4083457526080477,2880000,23.29861111111111,0.034722222222222224,1.2152777777777777,2.881944444444444,1.5972222222222223,1.7361111111111112,3.229166666666667,1.4236111111111112,2.673611111111111,0.1388888888888889,0.17361111111111113,3.4722222222222223,2.013888888888889,1.1458333333333333,0.6944444444444445,0.06944444444444445,0.7986111111111112,0.0,2.673611111111111,0.1388888888888889,7.326388888888889,1.5972222222222223,5.902777777777778,0.4513888888888889,0.034722222222222224,0.10416666666666667,0.34722222222222227,0.9027777777777778,0.34722222222222227,10.104166666666666,9.513888888888888,0.34328358208955234,8.92537313432836,0.34328358208955223,0.8925813008130089,23.207113821138233,0.8925813008130089,78.60053345564855,2043.6138698468621,78.60053345564855,650.7277712385011,16918.92205220103,650.7277712385012,0.21739130434782608,0.391304347826087,0.391304347826087,2.5275974025974026,1557,27,8.851851851851851,239,20,16.85185185185185,455,38,62,720,2.993658838259234,0.9285357886393195,0.06666666666666667,114283.01357466064,2240.84371040724,2.12232498982499,2.12232498982499,5.774193548387097,10,20.419354838709676,53
DanBarber_2008P.sph,398.0,1.0,21.0,37.0,40.0,39.0,66.0,27.0,56.0,1.0,2.0,43.0,24.0,5.0,10.0,19.0,5.0,0.0,56.0,1.0,188.0,35.0,112.0,3.0,11.0,0.0,25.0,36.0,25.0,166.0,145.0,0.0025125628140703,0.0527638190954773,0.092964824120603,0.100502512562814,0.0979899497487437,0.1658291457286432,0.0678391959798995,0.1407035175879397,0.0025125628140703,0.0050251256281407,0.1080402010050251,0.0603015075376884,0.0125628140703517,0.0251256281407035,0.0477386934673366,0.0125628140703517,0.0,0.1407035175879397,0.0025125628140703,0.4723618090452261,0.007537688442211,0.0276381909547738,0.0,0.0628140703517587,0.0628140703517587,0.4170854271356783,0.364321608040201,2880000,13.819444444444445,0.034722222222222224,0.7291666666666666,1.2847222222222223,1.388888888888889,1.3541666666666665,2.2916666666666665,0.9374999999999999,1.9444444444444446,0.034722222222222224,0.06944444444444445,1.4930555555555556,0.8333333333333334,0.17361111111111113,0.34722222222222227,0.6597222222222222,0.17361111111111113,0.0,1.9444444444444446,0.034722222222222224,6.527777777777778,1.2152777777777777,3.8888888888888893,0.10416666666666667,0.3819444444444444,0.0,0.8680555555555556,1.25,0.8680555555555556,5.763888888888888,5.034722222222222,0.5025510204081631,18.091836734693874,0.5025510204081632,0.8932980599647293,32.15873015873026,0.8932980599647296,73.54853476069744,2647.7472513851076,73.54853476069745,597.1261839790462,21496.542623245663,597.1261839790462,0.3142857142857143,0.5142857142857142,0.17142857142857143,1.648936170212766,620,13,0.9640798593045063,0.05555555555555555,119256.82872928177,2338.3690055248617,1.9983870967741935,1.9983870967741935,4.378378378378378,8,9.621621621621621,27,0,0,0,0,0,0,0,0,0
DanBuettner_2009X.sph,530.0,1.0,37.0,73.0,41.0,43.0,89.0,28.0,31.0,2.0,13.0,67.0,39.0,22.0,19.0,9.0,16.0,0.0,31.0,2.0,230.0,30.0,134.0,1.0,6.0,1.0,20.0,26.0,20.0,254.0,203.0,0.0018867924528301,0.0698113207547169,0.1377358490566037,0.0773584905660377,0.0811320754716981,0.1679245283018867,0.0528301886792452,0.0584905660377358,0.0037735849056603,0.0245283018867924,0.1264150943396226,0.0735849056603773,0.0415094339622641,0.0358490566037735,0.0169811320754716,0.030188679245283,0.0,0.0584905660377358,0.0037735849056603,0.4339622641509434,0.0018867924528301,0.0113207547169811,0.0018867924528301,0.0377358490566037,0.0377358490566037,0.4792452830188679,0.3830188679245283,2880000,18.40277777777778,0.034722222222222224,1.2847222222222223,2.5347222222222223,1.4236111111111112,1.4930555555555556,3.090277777777778,0.9722222222222223,1.0763888888888888,0.06944444444444445,0.4513888888888889,2.326388888888889,1.3541666666666665,0.7638888888888888,0.6597222222222222,0.3125,0.5555555555555556,0.0,1.0763888888888888,0.06944444444444445,7.986111111111112,1.0416666666666667,4.652777777777778,0.034722222222222224,0.20833333333333334,0.034722222222222224,0.6944444444444445,0.9027777777777778,0.6944444444444445,8.819444444444445,7.048611111111111,0.46577946768060835,12.110266159695817,0.46577946768060835,0.9082031250000033,23.613281250000085,0.9082031250000032,87.13716710318751,2265.5663446828753,87.13716710318751,626.530121273771,16289.783153118045,626.530121273771,0.12,0.48,0.4,2.5553435114503817,1339,70,7.571428571428571,212,17,11.857142857142858,332,30,50,569,2.0789060166949875,0.9547923329742829,0.07096774193548387,105033.45887445887,2059.479653679654,2.030658436213992,2.030658436213992,4.645161290322581,11,15.709677419354838,87
DanCobley_2010G.sph,527.0,1.0,34.0,62.0,50.0,52.0,111.0,33.0,34.0,1.0,3.0,60.0,24.0,17.0,15.0,11.0,19.0,0.0,34.0,1.0,206.0,36.0,150.0,0.0,3.0,0.0,14.0,28.0,14.0,258.0,204.0,0.0018975332068311,0.064516129032258,0.1176470588235294,0.0948766603415559,0.0986717267552182,0.2106261859582542,0.0626185958254269,0.064516129032258,0.0018975332068311,0.0056925996204933,0.1138519924098671,0.0455407969639468,0.032258064516129,0.0284629981024667,0.0208728652751423,0.0360531309297912,0.0,0.064516129032258,0.0018975332068311,0.3908918406072106,0.0,0.0056925996204933,0.0,0.0265654648956356,0.0265654648956356,0.4895635673624288,0.3870967741935484,2880000,18.29861111111111,0.034722222222222224,1.1805555555555556,2.1527777777777777,1.7361111111111112,1.8055555555555556,3.8541666666666665,1.1458333333333333,1.1805555555555556,0.034722222222222224,0.10416666666666667,2.0833333333333335,0.8333333333333334,0.5902777777777778,0.5208333333333334,0.3819444444444444,0.6597222222222222,0.0,1.1805555555555556,0.034722222222222224,7.152777777777778,1.25,5.208333333333334,0.0,0.10416666666666667,0.0,0.48611111111111116,0.9722222222222223,0.48611111111111116,8.958333333333334,7.083333333333334,0.42015209125475284,11.764258555133079,0.42015209125475284,0.9130208333333371,25.564583333333438,0.913020833333337,78.6012813461406,2200.8358776919367,78.60128134614058,626.5301212737711,17542.84339566559,626.530121273771,0.0,0.7037037037037037,0.2962962962962963,2.3384615384615386,1216,30,9.44,236,22,14.04,351,31,39,607,2.8323536950606205,0.9387875425357634,0.06896551724137931,89632.67772511848,1757.5035071090047,2.725736961451247,2.725736961451247,6.103448275862069,16,16.93103448275862,41
